busno	busid	stationid	stationnm	x	y
5530	4553000	40023	군포보건소	126.92652578556492	37.33357642634228
5530	4553000	40609	수리산역	126.92569693511517	37.3489968890956
5530	4553000	40111	5단지입구	126.92625148819239	37.350958084808305
5530	4553000	40117	오금동주민센터	126.93045548868777	37.35170135571438
5530	4553000	40122	3단지.소월아파트.다산아파트	126.93272774146288	37.35295883791144
5530	4553000	40099	시민체육광장	126.93516128250457	37.35445966841096
5530	4553000	40102	주공1단지.무궁화아파트	126.93610263808579	37.3572248305403
5530	4553000	40100	군포시청.산본역	126.93370582073203	37.360052140004605
5530	4553000	40098	11단지	126.93402588702716	37.3645426173126
5530	4553000	40081	산본래미안	126.93665673856991	37.3681764817592
5530	4553000	40067	삼성아파트입구	126.93992020987609	37.370297624435764
5530	4553000	40060	금정역	126.94216030009952	37.371734228728506
5530	4553000	40064	산본1동	126.94235632827686	37.373775365616716
5530	4553000	40062	산본육교	126.94120516676176	37.37597984356312
5530	4553000	40061	미도아파트	126.93946889242554	37.37834441100243
5530	4553000	57039	명학초교	126.93581066942231	37.38192353616411
5530	4553000	57047	성결대.안양아트센터.명학역	126.93368899347088	37.38430222437384
5530	4553000	57037	만안구청	126.93123239173312	37.38724568129783
5530	4553000	57035	농림축산검역본부	126.92898586657137	37.389969338890594
5530	4553000	57029	서안양우체국	126.92594320286007	37.39358546527415
5530	4553000	57003	남부시장	126.92384787620132	37.396079331606785
5530	4553000	57002	안양1번가안양역	126.92198870332733	37.39835164071844
5530	4553000	57001	대동문고	126.91935706955734	37.40145152238523
5530	4553000	57009	안양여중고	126.91731889156416	37.40396513304052
5530	4553000	57017	만안초교	126.91516979867336	37.406547112770596
5530	4553000	57006	안양예술공원지하도	126.91407888066081	37.4102553200192
5530	4553000	57019	유원지시장	126.9169537263297	37.41345993993174
5530	4553000	57005	안양예술공원	126.91463535763911	37.41662210479829
5530	4553000	57048	관악역	126.91021991165813	37.41975110949044
5530	4553000	57050	한마음선원	126.90721659716932	37.4227323802953
5530	4553000	57605	대림.LG아파트	126.90430830848344	37.42987499154665
5530	4553000	18777	석수역	126.90331013251044	37.433717425117706
5530	4553000	18013	시흥유통센터	126.90345428423461	37.44025691226987
5530	4553000	18011	금천폭포공원	126.9032727408641	37.44784321618382
5530	4553000	18009	시흥사거리	126.90141190215861	37.452516636910026
5530	4553000	18007	금천구청	126.89887215185965	37.45920883006553
5530	4553000	18005	말미고개	126.89758239478819	37.46416020968926
5530	4553000	18003	금천우체국	126.89808322349059	37.469135656515014
5530	4553000	18149	남문시장.신한은행독산지점	126.89863089081986	37.47296493000548
5530	4553000	18147	독산고개	126.89894756413487	37.47624702992244
5530	4553000	18197	KT구로지사	126.9055934266847	37.47994976314681
5530	4553000	18198	금천경찰서.신림푸르지오아파트	126.90916230496562	37.48059414772502
5530	4553000	21115	난곡입구	126.91562756994244	37.48178029020812
5530	4553000	21361	호림박물관	126.9186188709881	37.482367205584126
5530	4553000	21116	남서울중학교.성보중고등학교	126.92084153442717	37.482735465325106
5530	4553000	21117	신림사거리.신림역	126.92806262434021	37.4838178040233
5530	4553000	21262	관악우체국.양지병원	126.93314826518221	37.48445246545503
5530	4553000	21118	KT&G관악지점	126.93611424815946	37.484515381508224
5530	4553000	21119	봉천역.관악초등학교	126.94324685072999	37.48200854396655
5530	4553000	21120	KT관악지점	126.94846106989878	37.48148288566042
5530	4553000	21121	봉천사거리	126.95469781109507	37.48026624568786
5530	4553000	21122	낙성대동	126.95750486411762	37.47918415951985
5530	4553000	21123	낙성대입구	126.96088748894456	37.47784448206054
5530	4553000	21124	인헌중고.서울미술고	126.96651585220494	37.47568175401852
5530	4553000	21125	예술인마을.사당초등학교	126.97398935104248	37.47592963747022
5530	4553000	21126	남서울농협남현동지점	126.97730089717993	37.476370960989485
5530	4553000	21161	사당역	126.98135903717986	37.47554085083851
5530	4553000	22242	사당역	126.98216544672529	37.474451537578524
5530	4553000	20141	사당1동관악시장앞	126.97795203340864	37.47679009867168
5530	4553000	20142	예술인마을	126.97284508798231	37.476049227189634
5530	4553000	21101	서울미술고.인헌중고	126.96555444111753	37.47646634123864
5530	4553000	21102	낙성대입구	126.96187567082075	37.477909684655394
5530	4553000	21103	행운동주민센터	126.95686903066711	37.479844439636025
5530	4553000	21104	서울대입구역5번출구	126.95101417595248	37.48162814857087
5530	4553000	21105	KT관악지점	126.94711965723815	37.4819941207809
5530	4553000	21106	봉천역.관악초등학교	126.94333477783528	37.48236722606434
5530	4553000	21107	KT&G관악지점	126.9373129095696	37.484475473819245
5530	4553000	21261	관악우체국(양지병원)	126.93315695897465	37.48484805540261
5530	4553000	21350	신림사거리.신림역	126.92827597547556	37.484199101109176
5530	4553000	21109	남부초등학교	126.92228596164686	37.483388824228975
5530	4553000	21110	호림박물관	126.91855631110262	37.48270687909957
5530	4553000	21111	난곡입구	126.91554234764507	37.48215058354498
5530	4553000	21112	금천경찰서.신림푸르지오아파트	126.91123966393252	37.48136166598035
5530	4553000	21113	천주교성령봉사회관.등불교회	126.90795788832264	37.48075541461658
5530	4553000	21114	KT구로지사	126.90513624577552	37.48024495955112
5530	4553000	18146	독산고개	126.89831857677707	37.475665276997944
5530	4553000	18004	금천우체국	126.89793496947564	37.470078987514334
5530	4553000	18006	말미고개	126.89745856527452	37.464605249522016
5530	4553000	18008	금천구청	126.89926872059009	37.45767367962011
5530	4553000	18010	시흥사거리	126.90109827692659	37.45292097305947
5530	4553000	18012	금천폭포공원	126.9026576471924	37.44890782346147
5530	4553000	18014	시흥유통센터	126.90334403849776	37.44074252121781
5530	4553000	18776	석수역	126.90272923595646	37.43464329205405
5530	4553000	57604	대림.LG아파트	126.90388761728619	37.431029877043684
5530	4553000	57055	관악역	126.90921189787603	37.419938672661736
5530	4553000	57051	안양예술공원	126.91382887936976	37.41647373686973
5530	4553000	57015	삼성아파트.유원지시장	126.91687642698344	37.413893322203705
5530	4553000	57014	안양예술공원지하도	126.91383025469993	37.41034254734288
5530	4553000	57010	신협	126.91423608568607	37.407123153827925
5530	4553000	57008	안양여중고	126.91654809007433	37.40435747857087
5530	4553000	57023	시외버스터미널.교보생명	126.91894383791107	37.40128723646419
5530	4553000	57022	중앙시장.안양고용센터	126.92198823702645	37.39771184663888
5530	4553000	57030	서안양우체국	126.9259720842315	37.39292856779762
5530	4553000	57033	농림축산검역본부	126.9287321122947	37.38959792509564
5530	4553000	57034	만안구청	126.9310385105443	37.386850877966886
5530	4553000	57045	성결대.안양아트센터.명학역	126.93328033443882	37.38414610074749
5530	4553000	57046	명학초교	126.93574559725539	37.38142698340508
5530	4553000	56062	미도아파트	126.93901043831929	37.37835048332612
5530	4553000	40058	산본육교	126.94095573496031	37.37583914435971
5530	4553000	40065	산본1동	126.94199957540485	37.3737130138076
5530	4553000	40070	금정역	126.94206641966713	37.371950452081066
5530	4553000	40069	산본1동입구	126.93968188716207	37.37041014342807
5530	4553000	40080	산본래미안	126.93699386405413	37.36872093984971
5530	4553000	40106	11단지	126.93350345740423	37.36421701931048
5530	4553000	40139	군포시청	126.9330903413195	37.36030320701523
5530	4553000	40101	주공2단지	126.93591087761102	37.35705171094196
5530	4553000	40104	시민체육광장	126.93560531046474	37.35531417709532
5530	4553000	40121	3단지.율곡아파트	126.93168055171743	37.352582468687174
5530	4553000	40108	오금동주민센터.흥진고교	126.93031534771652	37.35188690501355
5530	4553000	40110	5단지입구	126.92600631779523	37.35118861975862
5530	4553000	40119	수리산역.5단지	126.92557530458168	37.349862794158994
5530	4553000	40028	군포보건소	126.92629784951409	37.333551954129966
5530	4553000	40604	군포공영차고지	126.92746101190437	37.33155397106469
5530	4553000	40615	군포공영차고지	126.9276072279103	37.33088542349439
5531	4553100	40619	군포공영차고지	126.9253372046777	37.331553551124124
5531	4553100	40029	군포보건소	126.92632832962408	37.33238591358525
5531	4553100	40025	대야지하차도	126.92802396675584	37.33290330352361
5531	4553100	40046	부곡동입구	126.93472745053852	37.335319510475195
5531	4553100	40047	삼성리	126.93691391226355	37.33744645612057
5531	4553100	40055	안양베네스트골프클럽	126.93764900082475	37.339707773729245
5531	4553100	40052	용호고등학교	126.9389412830948	37.34246138990193
5531	4553100	40027	당동주공아파트	126.94025705871252	37.344173300690294
5531	4553100	40045	농협.군포문화센타	126.94247658833078	37.34640108331179
5531	4553100	40032	군포초등학교	126.94394480661512	37.34822746898683
5531	4553100	40031	당동우체국	126.94463760478266	37.350097630714146
5531	4553100	40008	군포역	126.9457271490727	37.35283214940948
5531	4553100	40003	군포중학교	126.9469768684107	37.355850582969204
5531	4553100	40601	당동지하차도.G샘병원	126.9482506490751	37.36014230053117
5531	4553100	40608	금정IC	126.94633112906659	37.36541572091508
5531	4553100	40097	프린스호텔	126.94518011941061	37.36774729911827
5531	4553100	40090	금정역	126.94322149396427	37.371929385272374
5531	4553100	40064	산본1동	126.94235632827686	37.373775365616716
5531	4553100	40062	산본육교	126.94120516676176	37.37597984356312
5531	4553100	40061	미도아파트	126.93946889242554	37.37834441100243
5531	4553100	57039	명학초교	126.93581066942231	37.38192353616411
5531	4553100	57047	성결대.안양아트센터.명학역	126.93368899347088	37.38430222437384
5531	4553100	57037	만안구청	126.93123239173312	37.38724568129783
5531	4553100	57035	농림축산검역본부	126.92898586657137	37.389969338890594
5531	4553100	57029	서안양우체국	126.92594320286007	37.39358546527415
5531	4553100	57003	남부시장	126.92384787620132	37.396079331606785
5531	4553100	57002	안양1번가안양역	126.92198870332733	37.39835164071844
5531	4553100	57001	대동문고	126.91935706955734	37.40145152238523
5531	4553100	57009	안양여중고	126.91731889156416	37.40396513304052
5531	4553100	57017	만안초교	126.91516979867336	37.406547112770596
5531	4553100	57072	안양대교앞	126.91184862100978	37.410514100815874
5531	4553100	57070	농협.KT서안양지사	126.91017541973467	37.4125430555499
5531	4553100	57074	석수현대아파트	126.90746804393297	37.4158012033694
5531	4553100	57065	관악역	126.90709474785245	37.418018554689404
5531	4553100	57061	석수체육공원.자동차학원	126.90659260273478	37.42207768003022
5531	4553100	57605	대림.LG아파트	126.90430830848344	37.42987499154665
5531	4553100	18777	석수역	126.90331013251044	37.433717425117706
5531	4553100	18013	시흥유통센터	126.90345428423461	37.44025691226987
5531	4553100	18011	금천폭포공원	126.9032727408641	37.44784321618382
5531	4553100	18009	시흥사거리	126.90141190215861	37.452516636910026
5531	4553100	18007	금천구청	126.89887215185965	37.45920883006553
5531	4553100	18005	말미고개	126.89758239478819	37.46416020968926
5531	4553100	18003	금천우체국	126.89808322349059	37.469135656515014
5531	4553100	18001	문성초등학교	126.89866609276682	37.47536370500637
5531	4553100	21001	구로디지털단지역	126.90244712757173	37.48393459742709
5531	4553100	20001	신대방성원상떼빌	126.90462624978393	37.486505425691455
5531	4553100	20002	신대방경남아파트	126.9077697636103	37.49029886643243
5531	4553100	20003	신대방현대아파트	126.9115804799329	37.49535787138115
5531	4553100	20004	보라매공원	126.91632090759582	37.496812099926615
5531	4553100	20005	동작세무서	126.92019644623132	37.4981412047527
5531	4553100	20006	강남중학교	126.92189835262938	37.503789550272415
5531	4553100	20106	서울지방병무청앞	126.92325137676582	37.50684787493965
5531	4553100	20107	공군회관	126.92454106073939	37.5100106698434
5531	4553100	20108	대방역	126.9262805971237	37.512510520646636
5531	4553100	20007	현대아파트	126.93143039032947	37.51313988717498
5531	4553100	20009	노량진수산시장.CTS기독교TV	126.93844937091777	37.5133780392283
5531	4553100	20011	노량진역	126.9438043095558	37.51369879662936
5531	4553100	20013	노들역	126.94925514584858	37.512795657981
5531	4553100	20014	노들역	126.95096217863355	37.51273420302748
5531	4553100	20012	노량진역	126.94471145042472	37.513832587577134
5531	4553100	20010	노량진수산시장.CTS기독교TV	126.93886557536788	37.51348007972257
5531	4553100	20008	현대아파트.유한양행	126.93237373439977	37.5132368487641
5531	4553100	20248	대방역1번출구앞	126.92768834981284	37.51312774357574
5531	4553100	19255	공군회관	126.92405367018745	37.5098706868479
5531	4553100	19014	서울지방병무청	126.9219621952481	37.504393330688046
5531	4553100	19013	보라매역	126.92017861145713	37.498958492818794
5531	4553100	19012	보라매공원	126.91660684848615	37.4969862149701
5531	4553100	19011	경남아너스빌아파트	126.91157455534747	37.49558674712919
5531	4553100	19010	강남성심병원.대림성모병원	126.90790024161396	37.49087116912902
5531	4553100	19009	시흥대로.한국광물자원공사	126.90469456292175	37.48702992355278
5531	4553100	17013	구로디지털단지역	126.90154812883195	37.48309942868724
5531	4553100	18002	문성초등학교	126.8983197278819	37.47398111062009
5531	4553100	18004	금천우체국	126.89793496947564	37.470078987514334
5531	4553100	18006	말미고개	126.89745856527452	37.464605249522016
5531	4553100	18008	금천구청	126.89926872059009	37.45767367962011
5531	4553100	18010	시흥사거리	126.90109827692659	37.45292097305947
5531	4553100	18012	금천폭포공원	126.9026576471924	37.44890782346147
5531	4553100	18014	시흥유통센터	126.90334403849776	37.44074252121781
5531	4553100	18776	석수역	126.90272923595646	37.43464329205405
5531	4553100	57604	대림.LG아파트	126.90388761728619	37.431029877043684
5531	4553100	57062	석수체육공원.자동차학원	126.90593130123997	37.42235289663761
5531	4553100	57071	관악역	126.90672127579582	37.418538203864614
5531	4553100	57066	석수시장.석수현대아파트	126.9084756758556	37.41402859271358
5531	4553100	57069	안양대교	126.91110601788932	37.410862276723186
5531	4553100	57010	신협	126.91423608568607	37.407123153827925
5531	4553100	57008	안양여중고	126.91654809007433	37.40435747857087
5531	4553100	57023	시외버스터미널.교보생명	126.91894383791107	37.40128723646419
5531	4553100	57022	중앙시장.안양고용센터	126.92198823702645	37.39771184663888
5531	4553100	57030	서안양우체국	126.9259720842315	37.39292856779762
5531	4553100	57033	농림축산검역본부	126.9287321122947	37.38959792509564
5531	4553100	57034	만안구청	126.9310385105443	37.386850877966886
5531	4553100	57045	성결대.안양아트센터.명학역	126.93328033443882	37.38414610074749
5531	4553100	57046	명학초교	126.93574559725539	37.38142698340508
5531	4553100	56062	미도아파트	126.93901043831929	37.37835048332612
5531	4553100	40058	산본육교	126.94095573496031	37.37583914435971
5531	4553100	40065	산본1동	126.94199957540485	37.3737130138076
5531	4553100	40092	금정역	126.94328767712967	37.371004865710205
5531	4553100	40096	프린스호텔	126.94442984066617	37.36856787174513
5531	4553100	40083	천지사입구	126.94532893853957	37.36648399381772
5531	4553100	40602	만도사옥	126.94797421739042	37.359922305046155
5531	4553100	40002	군포중학교	126.947035930544	37.356941871134254
5531	4553100	40006	군포1동주민센터	126.94640110687185	37.35433192847361
5531	4553100	40012	당동우체국	126.94443050007864	37.350831950767
5531	4553100	40037	군포초등학교	126.94299154590577	37.3475403556696
5531	4553100	40050	군포문화센타	126.9421570580068	37.346539700913006
5531	4553100	40024	당동주공아파트	126.93982937511095	37.34406855330055
5531	4553100	40051	군포용호고등학교	126.93853279947774	37.342354845453286
5531	4553100	40048	안양베네스트골프클럽	126.93751895657105	37.340014989407024
5531	4553100	40026	삼성리	126.9368324022557	37.337748290266255
5531	4553100	40618	농협창고앞	126.93561131535856	37.336386929760174
5531	4553100	40040	삼성마을	126.93292679152525	37.33476611217639
5531	4553100	40034	대야지하차도	126.92774959444496	37.333055426923
5531	4553100	40615	군포공영차고지	126.9276072279103	37.33088542349439
5534	4553400	38607	광명공영차고지	126.87290489230239	37.45837546305326
5534	4553400	38626	하안버스공영차고지	126.87450287200399	37.45928368575752
5534	4553400	38161	하안소방파출소	126.87763667564126	37.4611603759142
5534	4553400	38160	광명농협	126.8815785719581	37.46325315977011
5534	4553400	18133	독산동우시장	126.89566881645435	37.46637435932178
5534	4553400	18003	금천우체국	126.89808322349059	37.469135656515014
5534	4553400	18001	문성초등학교	126.89866609276682	37.47536370500637
5534	4553400	21001	구로디지털단지역	126.90244712757173	37.48393459742709
5534	4553400	20001	신대방성원상떼빌	126.90462624978393	37.486505425691455
5534	4553400	19260	대림동우체국	126.90545256861292	37.48943828282422
5534	4553400	19261	흰돌교회	126.90321945093855	37.49094221919491
5534	4553400	19262	대동초등학교	126.90073878620812	37.49399670406833
5534	4553400	19269	대림동우성아파트	126.901929452779	37.49587649838691
5534	4553400	19245	신길5동마을금고.우리시장	126.90456277313568	37.498178269310124
5534	4553400	19314	수녀원	126.90772707532099	37.49925940292707
5534	4553400	19298	대길초등학교	126.9122243497485	37.498913202171785
5534	4553400	19299	미보빌딩	126.91654090005304	37.49831889940871
5534	4553400	19311	대방천사거리	126.9197990982416	37.49848876131612
5534	4553400	20005	동작세무서	126.92019644623132	37.4981412047527
5534	4553400	20006	강남중학교	126.92189835262938	37.503789550272415
5534	4553400	20106	서울지방병무청앞	126.92325137676582	37.50684787493965
5534	4553400	20107	공군회관	126.92454106073939	37.5100106698434
5534	4553400	19151	샛강역.앙카라공원	126.93017707067645	37.51792759905918
5534	4553400	19149	진주아파트	126.93231061461444	37.519246248707056
5534	4553400	19148	여의동주민센터	126.93404682413149	37.51835153786948
5534	4553400	19144	63빌딩.가톨릭대학교여의도성모병원	126.93770927275088	37.51916181248821
5534	4553400	19142	여의도중학교	126.93585730542202	37.524474603264814
5534	4553400	19140	여의나루역	126.93202379590129	37.52738751299719
5534	4553400	19303	여의도순복음교회	126.9241543203924	37.53001122472795
5534	4553400	19138	여의도공원	126.92789202152534	37.529529676295795
5534	4553400	19139	여의나루역	126.9316210834115	37.527304379485564
5534	4553400	19141	여의도중학교	126.93575565322405	37.52427360298305
5534	4553400	19143	63빌딩.가톨릭대학교여의도성모병원	126.9374048234308	37.51931573957083
5534	4553400	19147	여의동주민센터	126.93457171327552	37.51838607157378
5534	4553400	19150	KBS별관	126.93171662720273	37.51930357718822
5534	4553400	19255	공군회관	126.92405367018745	37.5098706868479
5534	4553400	19014	서울지방병무청	126.9219621952481	37.504393330688046
5534	4553400	19310	대방천사거리	126.9196868724544	37.498729279484174
5534	4553400	19393	보라매공원입구	126.91677022663698	37.4985569522949
5534	4553400	19309	대길초등학교	126.91442571140149	37.49852824422849
5534	4553400	19308	신풍역신길6동주민센터	126.90980925697181	37.499255604265734
5534	4553400	19315	수녀원	126.90719293892913	37.49950408439638
5534	4553400	19246	신길5동마을금고	126.90457571428756	37.49867388618447
5534	4553400	19272	대림동우성아파트	126.90233805672989	37.496491389049126
5534	4553400	19266	대동초등학교	126.90066119654321	37.49366142844295
5534	4553400	19267	흰돌교회	126.9032572847287	37.49054306122127
5534	4553400	19268	대림동우체국	126.90472971140957	37.48962783508691
5534	4553400	19263	대림동	126.90519788388251	37.48784042120915
5534	4553400	17013	구로디지털단지역	126.90154812883195	37.48309942868724
5534	4553400	18002	문성초등학교	126.8983197278819	37.47398111062009
5534	4553400	18004	금천우체국	126.89793496947564	37.470078987514334
5534	4553400	18132	독산동우시장	126.89502525099796	37.46659365959432
5534	4553400	38169	광명농협	126.88119829015035	37.46353572592357
5534	4553400	38147	하안소방파출소	126.87750383355096	37.46151707707222
5534	4553400	38142	하안버스공영차고지	126.87350618529499	37.4590897859985
5534	4553400	38608	광명공영차고지	126.872723636697	37.45860775396122
5535	4553500	38607	광명공영차고지	126.87290489230239	37.45837546305326
5535	4553500	38626	하안버스공영차고지	126.87450287200399	37.45928368575752
5535	4553500	38616	광명우체국	126.87495583470042	37.461517111866044
5535	4553500	38145	하안2동주민센터.하안주공1.2.3.4단지	126.87470063972717	37.46405706439564
5535	4553500	38170	하안4동주민센터.하안주공4.10단지	126.8774426325437	37.465076389128704
5535	4553500	38155	하안사거리	126.88050866349617	37.4614318448637
5535	4553500	38151	하안주공8.13단지	126.88306804211983	37.458477868659884
5535	4553500	38166	아파트형공장	126.88485929978407	37.45653233154468
5535	4553500	18127	독산1동한신코아	126.88821167650374	37.45671306845507
5535	4553500	18129	독산주공14단지	126.88708900479757	37.46137163303045
5535	4553500	18131	독산근린공원	126.88440611104129	37.46455445549305
5535	4553500	18133	독산동우시장	126.89566881645435	37.46637435932178
5535	4553500	18153	홈플러스금천점	126.89817440437486	37.468592367571645
5535	4553500	18149	남문시장.신한은행독산지점	126.89863089081986	37.47296493000548
5535	4553500	18147	독산고개	126.89894756413487	37.47624702992244
5535	4553500	18197	KT구로지사	126.9055934266847	37.47994976314681
5535	4553500	18198	금천경찰서.신림푸르지오아파트	126.90916230496562	37.48059414772502
5535	4553500	21115	난곡입구	126.91562756994244	37.48178029020812
5535	4553500	21361	호림박물관	126.9186188709881	37.482367205584126
5535	4553500	21116	남서울중학교.성보중고등학교	126.92084153442717	37.482735465325106
5535	4553500	21604	신림사거리.신원시장	126.9273005901692	37.48370920501686
5535	4553500	21149	패션문화의거리입구	126.92955318804908	37.486004782356765
5535	4553500	21232	당곡중학교	126.93048314604057	37.487973345353474
5535	4553500	21190	은천교	126.93581651659191	37.486230022494034
5535	4553500	21191	봉일시장	126.93855883243323	37.48609721577044
5535	4553500	21192	은천초등학교	126.94248276522809	37.486046025935714
5535	4553500	21193	두산.벽산아파트.서울관광고등학교	126.94525608802577	37.4867862492485
5535	4553500	21259	현대시장	126.94659094553644	37.48767895366153
5535	4553500	21254	구암초등학교	126.94612169844746	37.489188090362816
5535	4553500	20221	경향렉스빌.롯데캐슬	126.9429139957219	37.49592954294453
5535	4553500	20220	상도4동약수맨션	126.94363620587957	37.498058295026944
5535	4553500	20219	신상도초등학교	126.94367367115271	37.4993739229133
5535	4553500	20200	상도2동아이파크.포스코더샵아파트	126.94135480102037	37.50121554917526
5535	4553500	20198	7호선장승배기역.상도지구대	126.93932546103699	37.504340447577185
5535	4553500	20193	청화병원	126.94007983207555	37.50724508326642
5535	4553500	20191	동작구청.노량진초등학교앞	126.94032717419144	37.51055675532495
5535	4553500	20114	노량진역	126.94175703768636	37.51339143075568
5535	4553500	20117	사육신공원	126.94618802583885	37.5133746093243
5535	4553500	20122	노들역	126.95084468030696	37.51250978012685
5535	4553500	20121	노들역	126.95089312543816	37.51280986679405
5535	4553500	20119	사육신공원	126.9486610415719	37.51311709417972
5535	4553500	20115	노량진역	126.94334831033746	37.51385356809056
5535	4553500	20190	동작구청.노량진초등학교앞	126.94003660965987	37.510372783592686
5535	4553500	20192	장성교회	126.93996820838747	37.50821100725431
5535	4553500	20197	7호선장승배기역.상도지구대	126.93913557644896	37.50417184384446
5535	4553500	20199	상도2동아이파크.포스코더샵아파트	126.94083092458365	37.50147931093668
5535	4553500	20201	신상도초등학교	126.9437112087413	37.499088291257074
5535	4553500	20228	상도4동약수맨션	126.94335692745427	37.49795904014043
5535	4553500	20222	경향렉스빌.롯데캐슬	126.94273526250417	37.49598532484237
5535	4553500	21255	은천동벽산블루밍아파트105동	126.94586373428442	37.489368193284875
5535	4553500	21260	현대시장	126.94661611553354	37.48726896249948
5535	4553500	21200	벽산.두산아파트.서울관광고등학교	126.94517453894696	37.48696463013939
5535	4553500	21201	은천초등학교	126.94223160880921	37.486199091198294
5535	4553500	21202	봉일시장	126.93898727325403	37.48626233993849
5535	4553500	21203	은천교	126.93571119328487	37.486414691677304
5535	4553500	21233	당곡중학교	126.93203930080433	37.48783187621868
5535	4553500	21230	롯데관악점	126.92590347785485	37.49005391483146
5535	4553500	21229	롯데관악점	126.9252638371412	37.4896236853345
5535	4553500	21231	봉천교	126.92721153479107	37.489252745323434
5535	4553500	21152	패션문화의거리입구	126.92900302086755	37.4866352262499
5535	4553500	21350	신림사거리.신림역	126.92827597547556	37.484199101109176
5535	4553500	21109	남부초등학교	126.92228596164686	37.483388824228975
5535	4553500	21110	호림박물관	126.91855631110262	37.48270687909957
5535	4553500	21111	난곡입구	126.91554234764507	37.48215058354498
5535	4553500	21112	금천경찰서.신림푸르지오아파트	126.91123966393252	37.48136166598035
5535	4553500	21113	천주교성령봉사회관.등불교회	126.90795788832264	37.48075541461658
5535	4553500	21114	KT구로지사	126.90513624577552	37.48024495955112
5535	4553500	18146	독산고개	126.89831857677707	37.475665276997944
5535	4553500	18148	독산사거리앞	126.89802562080807	37.47242374535285
5535	4553500	18152	홈플러스금천점	126.89761459059382	37.46873606100068
5535	4553500	18132	독산동우시장	126.89502525099796	37.46659365959432
5535	4553500	18130	독산근린공원	126.8843050470008	37.46411371496594
5535	4553500	18128	독산주공14단지	126.88686214398348	37.46113532574014
5535	4553500	18126	독산주공13단지	126.88762030111948	37.45684406949344
5535	4553500	38167	아파트형공장	126.88512147934706	37.456574037685044
5535	4553500	38150	하안주공8.13단지	126.8833076141166	37.458523160878066
5535	4553500	38159	하안사거리	126.88091454546266	37.46139621023124
5535	4553500	38171	하안4동주민센터.하안주공4.10단지	126.87767998761196	37.465105470484104
5535	4553500	38149	하안2동주민센터.하안주공1.2.3.4단지	126.87452972635786	37.464183939225585
5535	4553500	38133	광명우체국	126.8748546274482	37.461198012506316
5535	4553500	38142	하안버스공영차고지	126.87350618529499	37.4590897859985
5535	4553500	38608	광명공영차고지	126.872723636697	37.45860775396122
5536	4553600	38607	광명공영차고지	126.87290489230239	37.45837546305326
5536	4553600	38626	하안버스공영차고지	126.87450287200399	37.45928368575752
5536	4553600	38616	광명우체국	126.87495583470042	37.461517111866044
5536	4553600	38144	광명시민체육관	126.87132748292689	37.463956120185266
5536	4553600	38642	하안1동주민센터	126.86898297509245	37.466496469151444
5536	4553600	38134	복지관운동장	126.86880617282091	37.469337463187124
5536	4553600	38112	철산푸르지오하늘채아파트	126.86787670388203	37.472637180612445
5536	4553600	38115	광명경찰서	126.86872210121513	37.473450920583694
5536	4553600	38114	광명성애병원	126.87184322334696	37.473745404064374
5536	4553600	38116	철산레미안자이아파트	126.87368811771242	37.47390868852392
5536	4553600	18112	디지털3단지사거리	126.88134059858295	37.47577650351534
5536	4553600	18114	W몰	126.88787632570524	37.477661691411264
5536	4553600	17128	디지털단지오거리	126.8908838882169	37.48002179890535
5536	4553600	17126	만민중앙교회	126.89259039032659	37.48142277884268
5536	4553600	17124	디지털산업1단지	126.89515795356355	37.48408965214794
5536	4553600	17123	구로E마트	126.89755807915293	37.483633996249665
5536	4553600	21001	구로디지털단지역	126.90244712757173	37.48393459742709
5536	4553600	20001	신대방성원상떼빌	126.90462624978393	37.486505425691455
5536	4553600	20002	신대방경남아파트	126.9077697636103	37.49029886643243
5536	4553600	20003	신대방현대아파트	126.9115804799329	37.49535787138115
5536	4553600	20004	보라매공원	126.91632090759582	37.496812099926615
5536	4553600	20005	동작세무서	126.92019644623132	37.4981412047527
5536	4553600	20143	서울공업고등학교	126.92242851740147	37.49971421439858
5536	4553600	20145	대림초등학교	126.92648103160244	37.49960777243643
5536	4553600	20148	성대시장	126.93159724856633	37.50011906736549
5536	4553600	20149	상도초등학교입구	126.93676556845311	37.50330554112014
5536	4553600	20193	청화병원	126.94007983207555	37.50724508326642
5536	4553600	20191	동작구청.노량진초등학교앞	126.94032717419144	37.51055675532495
5536	4553600	20114	노량진역	126.94175703768636	37.51339143075568
5536	4553600	20117	사육신공원	126.94618802583885	37.5133746093243
5536	4553600	20122	노들역	126.95084468030696	37.51250978012685
5536	4553600	20121	노들역	126.95089312543816	37.51280986679405
5536	4553600	20119	사육신공원	126.9486610415719	37.51311709417972
5536	4553600	20115	노량진역	126.94334831033746	37.51385356809056
5536	4553600	20190	동작구청.노량진초등학교앞	126.94003660965987	37.510372783592686
5536	4553600	20192	장성교회	126.93996820838747	37.50821100725431
5536	4553600	20151	장승배기역	126.93852211884602	37.50467614322848
5536	4553600	20150	상도초등학교입구	126.93576826567103	37.50295988099473
5536	4553600	20147	성대시장	126.93090857284984	37.49999611667008
5536	4553600	20146	대림초등학교	126.92612791297907	37.4998553553499
5536	4553600	20144	서울공업고등학교	126.92157095302294	37.49996145137483
5536	4553600	19013	보라매역	126.92017861145713	37.498958492818794
5536	4553600	19012	보라매공원	126.91660684848615	37.4969862149701
5536	4553600	19011	경남아너스빌아파트	126.91157455534747	37.49558674712919
